106062332,25
108000164,73
109063891,60
110061803,76
110061851,77
110062503,65
110062532,66
110064560,87
111064502,96
111064507,51
111064509,45
111064512,70
111064513,69
111064515,82
111064516,58
111064517,86
111064518,44
111064519,63
111064521,75
111064530,23
111064532,72
111064533,53
111064534,72
111064536,85
111064537,80
111064538,80
111064540,50
111064541,80
111064542,71
111064543,100
111064545,60
111064547,91
111064548,97
111066534,64
111066540,50
