106062332,24
108000164,75
109063891,81
110061803,99
110061851,96
110062503,93
110062532,54
110064560,75
111064502,98
111064507,77
111064509,71
111064512,83
111064513,83
111064515,83
111064516,98
111064517,98
111064518,64
111064519,85
111064521,66
111064530,85
111064532,98
111064533,63
111064534,82
111064536,90
111064537,100
111064538,86
111064540,91
111064541,84
111064542,83
111064543,99
111064545,90
111064547,98
111064548,88
111066534,90
111066540,75
